text,entities
Na-experiensyahan nako ang namaga pagkahuman sa Goserelin Acetate (Equivalent To Goserelin Base).,"[(48, 96, 'DRUG'), (27, 33, 'ADE')]"
Ang nagsuka usa sa epekto sa Paracetamol + Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(29, 147, 'DRUG'), (4, 11, 'ADE')]"
Kasagara sa pasyente mogawas og gisuka pagkahuman sa Pioglitazone (as hydrochloride) + Glimepiride.,"[(53, 98, 'DRUG'), (32, 38, 'ADE')]"
Kasagara sa pasyente mogawas og nasakit ang kalamnan pagkahuman sa Camphol + Menthol + Eucalyptus Oil.,"[(67, 101, 'DRUG'), (32, 52, 'ADE')]"
"Pagkahuman nako gamit ang Cefuroxine (as axetil), nagsugod ko og bati og namaga.","[(26, 48, 'DRUG'), (73, 79, 'ADE')]"
Ang nahubas ang baba akong gibati human ko gi-injectionan og Prednisolone (as sodium phosphate).,"[(61, 95, 'DRUG'), (4, 20, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Ranitidine.,"[(57, 67, 'DRUG'), (16, 32, 'ADE')]"
Na-experiensyahan nako ang nasakit ang ulo pagkahuman sa Carmona retusa (Vahl.) Masam (Tsaang gubat leaf).,"[(57, 105, 'DRUG'), (27, 42, 'ADE')]"
Ang naglugas usa sa epekto sa Florfenicol (Vet.).,"[(30, 48, 'DRUG'), (4, 12, 'ADE')]"
"Pagkahuman nako gamit ang Ketoanalogues + Essential Amino Acids 
(see reverse for complete formulation), nagsugod ko og bati og nagsuka.","[(26, 103, 'DRUG'), (128, 135, 'ADE')]"
Kasagara sa pasyente mogawas og naglugas pagkahuman sa Petroleum Jelly.,"[(55, 70, 'DRUG'), (32, 40, 'ADE')]"
"Tungod sa Multivitamins and Minerals (Orange Flavor), gibati nako ang nag-ubo og hilanat.","[(10, 52, 'DRUG'), (70, 88, 'ADE')]"
Na-experiensyahan nako ang nabalaka pagkahuman sa Olapatadine (as hydrochloride).,"[(50, 80, 'DRUG'), (27, 35, 'ADE')]"
"Pagkahuman sa tambal nga Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12), permi kong gisuka.","[(25, 131, 'DRUG'), (144, 150, 'ADE')]"
Ang gisuka akong gibati human ko gi-injectionan og Paracetamol + Phenylpropanolamine (As Hydrochloride)+ Chlorphenamine Maleate.,"[(51, 127, 'DRUG'), (4, 10, 'ADE')]"
Kasagara sa pasyente mogawas og nasakit ang kalamnan pagkahuman sa Cefuroxime ( as sodium ).,"[(67, 91, 'DRUG'), (32, 52, 'ADE')]"
"Tungod sa HYOSCINE-N-BUTYLBROMIDE, gibati nako ang gipang-lamig.","[(10, 33, 'DRUG'), (51, 63, 'ADE')]"
Kasagara sa pasyente mogawas og dili katulog pagkahuman sa Aceite De Alcamporado.,"[(59, 80, 'DRUG'), (32, 44, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa Glycol Salicylate + L-Menthol + Tocopherol acetate (Vitamin E) + dl-Camphor.,"[(54, 129, 'DRUG'), (27, 39, 'ADE')]"
"Matud sa uban, gisuka kun mokaon og Salmeterol (As Xinafoate) / Fluticasone Propionate.","[(36, 86, 'DRUG'), (15, 21, 'ADE')]"
Na-experiensyahan nako ang kusog ang tibok sa kasingkasing pagkahuman sa Phenylpropanolamine Hydrochloride + Chlorphenamine Maleate + Paracetamol.,"[(73, 145, 'DRUG'), (27, 58, 'ADE')]"
"Tungod sa Moxifloxacin (as Hydrochloride)., gibati nako ang kulang sa ginhawa.","[(10, 42, 'DRUG'), (60, 77, 'ADE')]"
Nabati nako ang namaga pagkahuman nako inom sa CALAMINE.,"[(47, 55, 'DRUG'), (16, 22, 'ADE')]"
Si mama nabati og nahubas ang baba pagkahuman mo-inom og Valsartan + Hydrochloride.,"[(57, 82, 'DRUG'), (18, 34, 'ADE')]"
Si mama nabati og nagsuka pagkahuman mo-inom og Fluorouracil.,"[(48, 60, 'DRUG'), (18, 25, 'ADE')]"
Si mama nabati og nagkurog pagkahuman mo-inom og Salicylic Acid 5% Solution.,"[(49, 75, 'DRUG'), (18, 26, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Glutathione.,"[(57, 68, 'DRUG'), (16, 32, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Cloxacillin sodium.,"[(57, 75, 'DRUG'), (16, 32, 'ADE')]"
"Pagkahuman sa tambal nga Chamomile Extract + Methyl Salicylate + Peppermint Oil + 
Sage Oil + Anise Oil + Dwarf Pine Oil + Bergamot Oil + 
Cineol, permi kong namaga.","[(25, 147, 'DRUG'), (160, 166, 'ADE')]"
"Pagkahuman nako gamit ang Thiamine Hydrochloride (Vitamin B1) / Pyridoxine Hydrochloride (Vitamin B6)/ Cyanocobalamin (Vitamin B12), nagsugod ko og bati og namaga.","[(26, 131, 'DRUG'), (156, 162, 'ADE')]"
Na-experiensyahan nako ang nasakit ang ulo pagkahuman sa Sildenafil (as Citrate).,"[(57, 80, 'DRUG'), (27, 42, 'ADE')]"
"Ang kusog ang tibok sa kasingkasing akong gibati human ko gi-injectionan og Clotrimazole + Betamethasone (as dipropionate) + 
Gentamicin (as sulfate).","[(76, 150, 'DRUG'), (4, 35, 'ADE')]"
Ang nabalaka akong gibati human ko gi-injectionan og Ketamine (As Hydrochloride).,"[(53, 80, 'DRUG'), (4, 12, 'ADE')]"
"Pagkahuman nako gamit ang Tafenoquine (as Succinate), nagsugod ko og bati og kusog ang tibok sa kasingkasing.","[(26, 52, 'DRUG'), (77, 108, 'ADE')]"
Ang nabalaka akong gibati human ko gi-injectionan og Balanced Multiple Maintenance Solution For Iv Infusion.,"[(53, 107, 'DRUG'), (4, 12, 'ADE')]"
Nabati nako ang nahilo pagkahuman nako inom sa Inclisiran (as sodium).,"[(47, 69, 'DRUG'), (16, 22, 'ADE')]"
Ang gigakapoy akong gibati human ko gi-injectionan og Pioglitazone (As Hydrochloride) + Glimepiride.,"[(54, 99, 'DRUG'), (4, 13, 'ADE')]"
Na-experiensyahan nako ang kulang sa ginhawa pagkahuman sa Fluocinolone Acetonide + Polymyxin B Sulfate + Neomycin (as sulfate).,"[(59, 127, 'DRUG'), (27, 44, 'ADE')]"
Ang kulang sa ginhawa akong gibati human ko gi-injectionan og Recombinant Human Thrombopoietin.,"[(62, 94, 'DRUG'), (4, 21, 'ADE')]"
"Tungod sa KETOROLAC TROMETAMOL, gibati nako ang namaga.","[(10, 30, 'DRUG'), (48, 54, 'ADE')]"
Ang naglugas akong gibati human ko gi-injectionan og Zinc (as Zinc gluconate).,"[(53, 77, 'DRUG'), (4, 12, 'ADE')]"
"Pagkahuman sa tambal nga Chloramphenicol (As Palmitate), permi kong namaga.","[(25, 55, 'DRUG'), (68, 74, 'ADE')]"
Kasagara sa pasyente mogawas og gisuka pagkahuman sa Cefotaxime sodium.,"[(53, 70, 'DRUG'), (32, 38, 'ADE')]"
"Pagkahuman sa tambal nga Pioglitazone (as hydrochloride), permi kong kusog ang tibok sa kasingkasing.","[(25, 56, 'DRUG'), (69, 100, 'ADE')]"
Nabati nako ang nagkurog pagkahuman nako inom sa Estradiol (as hemihydrate).,"[(49, 75, 'DRUG'), (16, 24, 'ADE')]"
Ang gisuka usa sa epekto sa Cetirizine  (as Dihydrochloride ).,"[(28, 61, 'DRUG'), (4, 10, 'ADE')]"
Ang nahubas ang baba usa sa epekto sa Cefuroxime (As sodium).,"[(38, 60, 'DRUG'), (4, 20, 'ADE')]"
Ang nagka-pantal usa sa epekto sa Chlorpheniramine Maleate + Phenylpropanolamine Hydrochloride + Guaifenesin.,"[(34, 108, 'DRUG'), (4, 16, 'ADE')]"
"Tungod sa Thiamine Mononitrate (Vit. B1) + Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit.B12), gibati nako ang nahubas ang baba.","[(10, 104, 'DRUG'), (122, 138, 'ADE')]"
Si mama nabati og dili katulog pagkahuman mo-inom og Paracetamol + Caffeine.,"[(53, 75, 'DRUG'), (18, 30, 'ADE')]"
"Pagkahuman sa tambal nga Amoxicillin As Trihydrate, permi kong gipang-lamig.","[(25, 50, 'DRUG'), (63, 75, 'ADE')]"
Kasagara sa pasyente mogawas og gisuka pagkahuman sa Clopidogrel (As bisuIfate).,"[(53, 79, 'DRUG'), (32, 38, 'ADE')]"
Si mama nabati og gigakapoy pagkahuman mo-inom og Levobact.,"[(50, 58, 'DRUG'), (18, 27, 'ADE')]"
Na-experiensyahan nako ang nasakit ang kalamnan pagkahuman sa Loratadine + Phenylephrine hydrochloride.,"[(62, 102, 'DRUG'), (27, 47, 'ADE')]"
Kasagara sa pasyente mogawas og malipong ang panan-aw pagkahuman sa Fentanyl (as citrate) [Fentanyl Citrate 628 mcg equivalent to Fentanyl base 400 mcg].,"[(68, 152, 'DRUG'), (32, 53, 'ADE')]"
Ang gisuka usa sa epekto sa 500mg (equivalent to 200mg Ascorbic Acid and 300mg Sodium Ascorbate).,"[(28, 96, 'DRUG'), (4, 10, 'ADE')]"
"Ang nagka-pantal usa sa epekto sa Ascorbic Acid + d-Alpha Tocopherol (Vitamin E) + 
Beta Carotene + Zinc.","[(34, 105, 'DRUG'), (4, 16, 'ADE')]"
"Matud sa uban, nasakit ang kalamnan kun mokaon og Cefoxitin Sodium.","[(50, 66, 'DRUG'), (15, 35, 'ADE')]"
"Matud sa uban, gigakapoy kun mokaon og Japanese Encephalitis Vaccine (Inactivated, Adsorbed).","[(39, 92, 'DRUG'), (15, 24, 'ADE')]"
"Pagkahuman nako gamit ang Biphasic Isophane Insulin (Rdna Origin), nagsugod ko og bati og naglugas.","[(26, 65, 'DRUG'), (90, 98, 'ADE')]"
Kasagara sa pasyente mogawas og nagka-pantal pagkahuman sa 0.5% Bupivacaine (As Hydrochloride) In 8% Dextrose.,"[(59, 109, 'DRUG'), (32, 44, 'ADE')]"
Nabati nako ang nag-ubo og hilanat pagkahuman nako inom sa D-Alpha Tocopherol (Vitamin E).,"[(59, 89, 'DRUG'), (16, 34, 'ADE')]"
Ang nagkurog usa sa epekto sa Co-trimoxazole.,"[(30, 44, 'DRUG'), (4, 12, 'ADE')]"
Ang nasakit ang kalamnan akong gibati human ko gi-injectionan og Prednicarbate.,"[(65, 78, 'DRUG'), (4, 24, 'ADE')]"
Ang malipong ang panan-aw usa sa epekto sa Ascorbic + Zinc.,"[(43, 58, 'DRUG'), (4, 25, 'ADE')]"
Ang nahubas ang baba akong gibati human ko gi-injectionan og Loperamide.,"[(61, 71, 'DRUG'), (4, 20, 'ADE')]"
Ang naglugas usa sa epekto sa Clindamycin (as phosphate).,"[(30, 56, 'DRUG'), (4, 12, 'ADE')]"
"Tungod sa Colds-Off, gibati nako ang nasakit ang ulo.","[(10, 19, 'DRUG'), (37, 52, 'ADE')]"
Kasagara sa pasyente mogawas og dili katulog pagkahuman sa Dicycloverine (As Hydrochloride).,"[(59, 91, 'DRUG'), (32, 44, 'ADE')]"
Ang nagsuka usa sa epekto sa Sterile Water for Injection.,"[(29, 56, 'DRUG'), (4, 11, 'ADE')]"
Kasagara sa pasyente mogawas og nahubas ang baba pagkahuman sa Salbutamol (As Sulfate) 2 Mg/Ml Solution For Nebulization.,"[(63, 120, 'DRUG'), (32, 48, 'ADE')]"
Kasagara sa pasyente mogawas og nasakit ang ulo pagkahuman sa TEMOZOLOMIDE.,"[(62, 74, 'DRUG'), (32, 47, 'ADE')]"
"Tungod sa Trimetazidine (As Dihydrochloride), gibati nako ang nahilo.","[(10, 44, 'DRUG'), (62, 68, 'ADE')]"
"Matud sa uban, nasakit ang kalamnan kun mokaon og Remimazolam.","[(50, 61, 'DRUG'), (15, 35, 'ADE')]"
"Pagkahuman sa tambal nga SODIUM CHLORIDE, permi kong gigakapoy.","[(25, 40, 'DRUG'), (53, 62, 'ADE')]"
Ang gisuka usa sa epekto sa Phenylephrine hydrochloride + Chlorphenamine maleate + Paracetamol.,"[(28, 94, 'DRUG'), (4, 10, 'ADE')]"
"Pagkahuman nako gamit ang Ceftriaxone (as Sodium) + Sulbactam (As Sodium), nagsugod ko og bati og dili katulog.","[(26, 73, 'DRUG'), (98, 110, 'ADE')]"
Ang gipang-lamig usa sa epekto sa Cloxacillin (As Sodium).,"[(34, 57, 'DRUG'), (4, 16, 'ADE')]"
Na-experiensyahan nako ang nahilo pagkahuman sa Dutabit 0.5.,"[(48, 59, 'DRUG'), (27, 33, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa Cinacalcet (as hydrochloride).,"[(54, 83, 'DRUG'), (27, 39, 'ADE')]"
Kasagara sa pasyente mogawas og nasakit ang kalamnan pagkahuman sa Cilotazol.,"[(67, 76, 'DRUG'), (32, 52, 'ADE')]"
"Pagkahuman sa tambal nga Iron (as Ferric Hydroxide Sucrose Complex), permi kong gisuka.","[(25, 67, 'DRUG'), (80, 86, 'ADE')]"
"Matud sa uban, nahilo kun mokaon og Butamirate (As Citrate).","[(36, 59, 'DRUG'), (15, 21, 'ADE')]"
"Matud sa uban, nasakit ang ulo kun mokaon og Capsicum Extract+Zinc Oxide.","[(45, 72, 'DRUG'), (15, 30, 'ADE')]"
Ang namaga usa sa epekto sa Phospathidyl Choline + Multivitamins.,"[(28, 64, 'DRUG'), (4, 10, 'ADE')]"
Si mama nabati og kusog ang tibok sa kasingkasing pagkahuman mo-inom og Ferrous Fumarate (Equivalent To 107.25 Mg Elemental Iron) + Cyanocobalamin.,"[(72, 146, 'DRUG'), (18, 49, 'ADE')]"
Si mama nabati og naglugas pagkahuman mo-inom og Alendronic Acid (As Alendronate Sodium Trihydrate) + Colecalciferol (Vitamin D3).,"[(49, 129, 'DRUG'), (18, 26, 'ADE')]"
"Tungod sa Camphor +Menthol +Methyl Salicylate +Eucalyptus Oil +Oil of Turpentine, gibati nako ang naglugas.","[(10, 80, 'DRUG'), (98, 106, 'ADE')]"
"Tungod sa Paracetamol + Guaifenesin Phenylpropanolamine HCI + Dextromethorphan HBr + + Chlorphenamine. 
Holate, gibati nako ang nasakit ang ulo.","[(10, 111, 'DRUG'), (129, 144, 'ADE')]"
"Tungod sa Ascorbic Acid + Bioflavonoids, gibati nako ang gigakapoy.","[(10, 39, 'DRUG'), (57, 66, 'ADE')]"
"Matud sa uban, nasakit ang ulo kun mokaon og Ferrous Fumarate+ Folic Acid.","[(45, 73, 'DRUG'), (15, 30, 'ADE')]"
"Ang malipong ang panan-aw usa sa epekto sa Callicarpa nudiflora Hook. Et Arn. (Nakedflower
Beautyberry) Leaf Dry Extract.","[(43, 121, 'DRUG'), (4, 25, 'ADE')]"
"Pagkahuman nako gamit ang Metformin (As Hydrochloride) / Glibenclamide, nagsugod ko og bati og naglugas.","[(26, 70, 'DRUG'), (95, 103, 'ADE')]"
Si mama nabati og nahilo pagkahuman mo-inom og Ofatumumab.,"[(47, 57, 'DRUG'), (18, 24, 'ADE')]"
Nabati nako ang kusog ang tibok sa kasingkasing pagkahuman nako inom sa Fluticasone furoate.,"[(72, 91, 'DRUG'), (16, 47, 'ADE')]"
"Tungod sa Bemiparin sodium, gibati nako ang nabalaka.","[(10, 26, 'DRUG'), (44, 52, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa HEPARIN SODIUM.,"[(57, 71, 'DRUG'), (16, 32, 'ADE')]"
"Matud sa uban, gigakapoy kun mokaon og Citicoline ( as sodium ).","[(39, 63, 'DRUG'), (15, 24, 'ADE')]"
Si mama nabati og nagkurog pagkahuman mo-inom og Naproxen (As Sodium).,"[(49, 69, 'DRUG'), (18, 26, 'ADE')]"
"Tungod sa Purified Water (Distilled Water), gibati nako ang nahilo.","[(10, 42, 'DRUG'), (60, 66, 'ADE')]"
"Tungod sa Ranibizumab, gibati nako ang naglugas.","[(10, 21, 'DRUG'), (39, 47, 'ADE')]"
Kasagara sa pasyente mogawas og kulang sa ginhawa pagkahuman sa Rabeprazole Sodium.,"[(64, 82, 'DRUG'), (32, 49, 'ADE')]"
Ang namaga usa sa epekto sa Tenofovir Alafenamide (as fumarate).,"[(28, 63, 'DRUG'), (4, 10, 'ADE')]"
Ang nasakit ang kalamnan usa sa epekto sa Levocetirizine.,"[(42, 56, 'DRUG'), (4, 24, 'ADE')]"
Nabati nako ang lisod mo-dumi pagkahuman nako inom sa Iopromide.,"[(54, 63, 'DRUG'), (16, 29, 'ADE')]"
Ang naglugas usa sa epekto sa Pyrantel (As Embonate).,"[(30, 52, 'DRUG'), (4, 12, 'ADE')]"
Kasagara sa pasyente mogawas og nagkurog pagkahuman sa PIPERACILLIN (AS SODIUM) + TAZOBACTAM ( AS SODIUM).,"[(55, 105, 'DRUG'), (32, 40, 'ADE')]"
Ang nagkurog akong gibati human ko gi-injectionan og Ondansetron (as hydrochloride dihydrate).,"[(53, 93, 'DRUG'), (4, 12, 'ADE')]"
Ang kusog ang tibok sa kasingkasing usa sa epekto sa Dlbs2411 Cinnamomum Burmannii (Nees &amp; T. Nees) Blume (Indonesian Cinnamon Bark).,"[(53, 136, 'DRUG'), (4, 35, 'ADE')]"
Ang nagka-pantal akong gibati human ko gi-injectionan og Biperiden Hydrochloride.,"[(57, 80, 'DRUG'), (4, 16, 'ADE')]"
Nabati nako ang gigakapoy pagkahuman nako inom sa Biogen.,"[(50, 56, 'DRUG'), (16, 25, 'ADE')]"
Si mama nabati og nag-ubo og hilanat pagkahuman mo-inom og Bptrol.,"[(59, 65, 'DRUG'), (18, 36, 'ADE')]"
Na-experiensyahan nako ang gisuka pagkahuman sa Calcium Carbonate / Cholecalciferol (Vitamin D3).,"[(48, 96, 'DRUG'), (27, 33, 'ADE')]"
"Pagkahuman sa tambal nga Oxacillin (As Sodium), permi kong nasakit ang ulo.","[(25, 46, 'DRUG'), (59, 74, 'ADE')]"
Nabati nako ang nahilo pagkahuman nako inom sa Cetirizine Hyrochloride.,"[(47, 70, 'DRUG'), (16, 22, 'ADE')]"
Nabati nako ang nasakit ang ulo pagkahuman nako inom sa Sultamicillin tosylate.,"[(56, 78, 'DRUG'), (16, 31, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Ondansetron.,"[(57, 68, 'DRUG'), (16, 32, 'ADE')]"
Si mama nabati og nag-ubo og hilanat pagkahuman mo-inom og Purified Vero Cell Rabies Vaccine.,"[(59, 92, 'DRUG'), (18, 36, 'ADE')]"
Kasagara sa pasyente mogawas og nagsuka pagkahuman sa Hydrocortisone (as Sodium Succinate).,"[(54, 90, 'DRUG'), (32, 39, 'ADE')]"
Na-experiensyahan nako ang kusog ang tibok sa kasingkasing pagkahuman sa Human Norml Immunoglobulin.,"[(73, 99, 'DRUG'), (27, 58, 'ADE')]"
Ang namaga akong gibati human ko gi-injectionan og Fluocinolone Acetonide + Polymyxin B Sulfate + Neomycin Sulfate.,"[(51, 114, 'DRUG'), (4, 10, 'ADE')]"
Na-experiensyahan nako ang kusog ang tibok sa kasingkasing pagkahuman sa Tazobet.,"[(73, 80, 'DRUG'), (27, 58, 'ADE')]"
Ang nasakit ang ulo usa sa epekto sa 10% Dextrose In Water.,"[(37, 58, 'DRUG'), (4, 19, 'ADE')]"
Si mama nabati og nagkurog pagkahuman mo-inom og Botulinum Toxin Type A (from Clostridium botulinum).,"[(49, 100, 'DRUG'), (18, 26, 'ADE')]"
Ang gisuka usa sa epekto sa Tramadol (As Hydrochloride).,"[(28, 55, 'DRUG'), (4, 10, 'ADE')]"
Ang kulang sa ginhawa usa sa epekto sa Cephalexin.,"[(39, 49, 'DRUG'), (4, 21, 'ADE')]"
Nabati nako ang lisod mo-dumi pagkahuman nako inom sa Ondansetron (as Hydrochloride).,"[(54, 84, 'DRUG'), (16, 29, 'ADE')]"
Nabati nako ang lisod mo-dumi pagkahuman nako inom sa Nilotinib (as hydrochloride dihydrate).,"[(54, 92, 'DRUG'), (16, 29, 'ADE')]"
"Pagkahuman nako gamit ang Flucloxacillin (as Sodium), nagsugod ko og bati og nahilo.","[(26, 52, 'DRUG'), (77, 83, 'ADE')]"
"Nabati nako ang nabalaka pagkahuman nako inom sa Diphtheria, Tetanus, Pertussis (Whole Cell), Hepatitis B 
(IDNA) and Haemophilus influenzae Type B Conjugate 
Vaccine (Adsorbed).","[(49, 179, 'DRUG'), (16, 24, 'ADE')]"
"Tungod sa Vitex negundo L. (Lagundi Leaf), gibati nako ang naglugas.","[(10, 41, 'DRUG'), (59, 67, 'ADE')]"
"Pagkahuman sa tambal nga Daclastavir (As dihydrochloride), permi kong nabalaka.","[(25, 57, 'DRUG'), (70, 78, 'ADE')]"
"Tungod sa 6% Dextran 70 In 0.9% Sodium Chloride, gibati nako ang namaga.","[(10, 47, 'DRUG'), (65, 71, 'ADE')]"
Kasagara sa pasyente mogawas og nag-ubo og hilanat pagkahuman sa Lamotrigine.,"[(65, 76, 'DRUG'), (32, 50, 'ADE')]"
Si mama nabati og namaga pagkahuman mo-inom og Omeprazole ( as sodium).,"[(47, 70, 'DRUG'), (18, 24, 'ADE')]"
Kasagara sa pasyente mogawas og nagsuka pagkahuman sa Lactated Ringer'S Solution.,"[(54, 80, 'DRUG'), (32, 39, 'ADE')]"
Ang nahubas ang baba usa sa epekto sa PIPERACILLIN (AS SODIUM) + TAZOBACTAM ( AS SODIUM).,"[(38, 88, 'DRUG'), (4, 20, 'ADE')]"
Kasagara sa pasyente mogawas og kulang sa ginhawa pagkahuman sa Febuxostat.,"[(64, 74, 'DRUG'), (32, 49, 'ADE')]"
"Pagkahuman nako gamit ang Cetirizine Hydrochloride, nagsugod ko og bati og nagsuka.","[(26, 50, 'DRUG'), (75, 82, 'ADE')]"
"Pagkahuman nako gamit ang Iron [as Ferric hydroxide sucrose complex], nagsugod ko og bati og nagsuka.","[(26, 68, 'DRUG'), (93, 100, 'ADE')]"
"Tungod sa Measles and Rubella Vaccine (Live), gibati nako ang kusog ang tibok sa kasingkasing.","[(10, 44, 'DRUG'), (62, 93, 'ADE')]"
"Pagkahuman nako gamit ang Revefenacin, nagsugod ko og bati og nagka-pantal.","[(26, 37, 'DRUG'), (62, 74, 'ADE')]"
"Pagkahuman sa tambal nga Balanced Multiple Maintenance Solution/5% Dextrose, permi kong nahubas ang baba.","[(25, 75, 'DRUG'), (88, 104, 'ADE')]"
"Ang dili katulog akong gibati human ko gi-injectionan og Thiamine mononitrate (Vitamin B1) + Pyridoxine 
hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12).","[(57, 163, 'DRUG'), (4, 16, 'ADE')]"
"Tungod sa Human Papillomavirus 9-Valent Vaccine (Recombinant, 
Adsorbed), gibati nako ang nag-ubo og hilanat.","[(10, 73, 'DRUG'), (91, 109, 'ADE')]"
Ang nagka-pantal usa sa epekto sa Multivitamins + Minerals + Lysine.,"[(34, 67, 'DRUG'), (4, 16, 'ADE')]"
Na-experiensyahan nako ang nagkurog pagkahuman sa Lornoxicam.,"[(50, 60, 'DRUG'), (27, 35, 'ADE')]"
"Si mama nabati og nagkurog pagkahuman mo-inom og Menthol + Methyl Salicylate + Camphor + Borneol + 
Thymol + Zinc Oxide.","[(49, 120, 'DRUG'), (18, 26, 'ADE')]"
"Pagkahuman sa tambal nga Multivitamins + Minerals + Deanol + Royal Jelly + Korean Panax Ginseng, permi kong malipong ang panan-aw.","[(25, 95, 'DRUG'), (108, 129, 'ADE')]"
"Tungod sa Levocetirizine Hydrochloride, gibati nako ang gigakapoy.","[(10, 38, 'DRUG'), (56, 65, 'ADE')]"
"Pagkahuman sa tambal nga Amoxicillin (as Trihydrate), permi kong nasakit ang kalamnan.","[(25, 52, 'DRUG'), (65, 85, 'ADE')]"
Kasagara sa pasyente mogawas og lisod mo-dumi pagkahuman sa Mepivacaine Hydrochloride.,"[(60, 85, 'DRUG'), (32, 45, 'ADE')]"
Ang nagka-pantal akong gibati human ko gi-injectionan og Betaxolol (as hydrochloride).,"[(57, 85, 'DRUG'), (4, 16, 'ADE')]"
Ang nasakit ang ulo usa sa epekto sa Olapatadine ( as hydrochloride ).,"[(37, 69, 'DRUG'), (4, 19, 'ADE')]"
"Pagkahuman nako gamit ang Rifampicin + Isoniazid, nagsugod ko og bati og namaga.","[(26, 48, 'DRUG'), (73, 79, 'ADE')]"
"Pagkahuman sa tambal nga Irbesartan + Amlodipine (as besilate), permi kong nabalaka.","[(25, 62, 'DRUG'), (75, 83, 'ADE')]"
Kasagara sa pasyente mogawas og nabalaka pagkahuman sa Sucralfate.,"[(55, 65, 'DRUG'), (32, 40, 'ADE')]"
"Tungod sa Hypromellos, gibati nako ang nasakit ang ulo.","[(10, 21, 'DRUG'), (39, 54, 'ADE')]"
"Pagkahuman sa tambal nga Pantoprazole (As Sodium
Sesquihydrate) + Domperidone, permi kong nahubas ang baba.","[(25, 78, 'DRUG'), (91, 107, 'ADE')]"
Ang dili katulog akong gibati human ko gi-injectionan og Ceftriaxone (as sodium).,"[(57, 80, 'DRUG'), (4, 16, 'ADE')]"
"Pagkahuman sa tambal nga Enoxaparin (as sodium), permi kong namaga.","[(25, 47, 'DRUG'), (60, 66, 'ADE')]"
Nabati nako ang nabalaka pagkahuman nako inom sa Hydroxyethyl Starch + Sodium Chloride.,"[(49, 86, 'DRUG'), (16, 24, 'ADE')]"
Nabati nako ang nahilo pagkahuman nako inom sa Regular Insulin Human (Recombinant DNA).,"[(47, 86, 'DRUG'), (16, 22, 'ADE')]"
Si mama nabati og kulang sa ginhawa pagkahuman mo-inom og PHYLLANTHUS NIRURI L..,"[(58, 79, 'DRUG'), (18, 35, 'ADE')]"
"Matud sa uban, nahilo kun mokaon og Miconazole (As Nitrate).","[(36, 59, 'DRUG'), (15, 21, 'ADE')]"
Kasagara sa pasyente mogawas og naglugas pagkahuman sa Losartan (As Potassium) / Hydrochlorothiazide.,"[(55, 100, 'DRUG'), (32, 40, 'ADE')]"
"Matud sa uban, nag-ubo og hilanat kun mokaon og CLOMIFENE CITRATE.","[(48, 65, 'DRUG'), (15, 33, 'ADE')]"
Ang nabalaka usa sa epekto sa Piozulin 15.,"[(30, 41, 'DRUG'), (4, 12, 'ADE')]"
"Ang nag-ubo og hilanat akong gibati human ko gi-injectionan og Losartan potassium + Rosuvastatin (as calcium) + 
Amlodipine (as camsilate).","[(63, 138, 'DRUG'), (4, 22, 'ADE')]"
Ang dili katulog usa sa epekto sa Diquafosol sodium.,"[(34, 51, 'DRUG'), (4, 16, 'ADE')]"
"Matud sa uban, nagka-pantal kun mokaon og Cetirizine Hyrochloride.","[(42, 65, 'DRUG'), (15, 27, 'ADE')]"
"Matud sa uban, namaga kun mokaon og Dabigatran etexilate (as mesylate).","[(36, 70, 'DRUG'), (15, 21, 'ADE')]"
Kasagara sa pasyente mogawas og namaga pagkahuman sa Chloramphenicol (as palmitate).,"[(53, 83, 'DRUG'), (32, 38, 'ADE')]"
"Pagkahuman sa tambal nga dl-alpha Tocopheryl Acetate (Vitamin E) + Selenium, permi kong namaga.","[(25, 75, 'DRUG'), (88, 94, 'ADE')]"
"Matud sa uban, gisuka kun mokaon og Doxyperl.","[(36, 44, 'DRUG'), (15, 21, 'ADE')]"
Si mama nabati og naglugas pagkahuman mo-inom og Montelukast (As Sodium) + Levocetirizine Hydrochloride.,"[(49, 103, 'DRUG'), (18, 26, 'ADE')]"
Kasagara sa pasyente mogawas og nagsuka pagkahuman sa Conjugated Estrogens.,"[(54, 74, 'DRUG'), (32, 39, 'ADE')]"
"Tungod sa Rifampiein + Isoniazid + Pyrazinamide + Ethambutol hydrochloride, gibati nako ang lisod mo-dumi.","[(10, 74, 'DRUG'), (92, 105, 'ADE')]"
